,AEX,ALUMINIUM,AUD,BBCOMM,BITCOIN,BOBL,BOVESPA,BRENT-LAST,BTP,BTP3,BUND,BUXL,CAC,CAD,CANOLA,CHF,COCOA,COFFEE,COPPER,CORN,COTTON,CRUDE_W,DAX,DOW,DOW_mini,ETHANOL,ETHEREUM,EUR,EURIBOR,EURO600,EUROSTX,EUROSTX-LARGE,FED,FEEDCOW,FTSE100,FTSECHINAA,FTSECHINAH,GASOILINE,GAS_US,GBP,GOLD,HANG_mini,HEATOIL,IBEX_mini,INR,IRON,JGB-SGX-mini,JPY,KOSPI_mini,LEANHOG,LIVECOW,LUMBER-new,MIB,MILLWHEAT,MSCIASIA,MSCIWORLD,MXP,NASDAQ,NASDAQ_micro,NIKKEI,NOK,NZD,OAT,OATIES,OJ,PALLAD,PLAT,R1000,REDWHEAT,RICE,ROBUSTA,RUSSELL,RUSSELL_mini,SEK,SGD,SHATZ,SILVER,SMI,SOFR,SOYBEAN,SOYMEAL,SOYOIL,SP400,SP500,SP500_micro,SUGAR11,TOPIX,US-DISCRETE,US-ENERGY,US-FINANCE,US-HEALTH,US-INDUSTRY,US-MATERIAL,US-PROPERTY,US-STAPLES,US-TECH,US-UTILS,US10,US2,US20,US30,US5,V2X,VIX,WHEAT
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08087901706666668,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.06888467829999999,0.0,0.0,0.0,0.0,0.0,2.3624174524999995,0.0,0.0,0.0,2.7727218000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9704,0.0,0.0,0.10266961979999999,0.0,0.0,2.1946012933333336,0.0,0.0,0.0,0.32606666666666667,0.0,0.0,-0.30413671499999995,0.0,0.0,0.2813333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27026666666666666,0.0,1.61075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79875,0.0,0.0,0.0,0.0,0.0
2011-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08034047333333333,0.0,0.0,0.0,0.0,-0.437,0.0,0.0,0.06918796906666666,0.0,0.0,0.0,0.0,0.0,2.3656180599999996,0.0,0.0,0.0,2.7725829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9816,0.0,0.0,0.10121657866666665,0.0,0.0,2.2002945733333332,0.0,0.0,0.0,0.3277333333333333,0.0,0.0,-0.30415605999999995,0.0,0.0,0.2826666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2755,0.0,1.6101666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979166666666667,0.0,0.0,0.0,0.0,0.0
2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799398792,0.0,0.0,0.0,0.0,-0.43733333333333335,0.0,0.0,0.06927914346666667,0.0,0.0,0.0,0.0,0.0,2.3653176383333334,0.0,0.0,0.0,2.7729995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9906666666666667,0.0,0.0,0.10050972616666667,0.0,0.0,2.2188304666666667,0.0,0.0,0.0,0.3248666666666667,0.0,0.0,-0.30449456500000005,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28846666666666665,0.0,1.6119166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054166666666667,0.0,0.0,0.0,0.0,0.0
2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090507306666667,0.0,0.0,0.0,0.0,-0.4455,0.0,0.0,0.06919504239999999,0.0,0.0,0.0,0.0,0.0,2.3624552508333334,0.0,0.0,0.0,2.7729995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9952666666666666,0.0,0.0,0.09822846586666667,0.0,0.0,2.2244134333333334,0.0,0.0,0.0,0.3257333333333333,0.0,0.0,-0.316951415,0.0,0.0,0.2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878,0.0,1.6135833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077083333333334,0.0,0.0,0.0,0.0,0.0
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0803118348,0.0,0.0,0.0,0.0,-0.45066666666666666,0.0,0.0,0.06764501999999999,0.0,0.0,0.0,0.0,0.0,2.3490247833333333,0.0,0.0,0.0,2.7729995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9967333333333334,0.0,0.0,0.09798713866666667,0.0,0.0,2.24286356,0.0,0.0,0.0,0.32793333333333335,0.0,0.0,-0.32458119999999996,0.0,0.0,0.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2869333333333333,0.0,1.6135833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097916666666667,0.0,0.0,0.0,0.0,0.0
2011-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08089755519999998,0.0,0.0,0.0,0.0,-0.437,0.0,0.0,0.06802850070000001,0.0,0.0,0.0,0.0,0.0,2.3369168849999995,0.0,0.0,0.0,2.7720273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9992666666666666,0.0,0.0,0.0989540104,0.0,0.0,2.2433460000000003,0.0,0.0,0.0,0.32666666666666666,0.0,0.0,-0.32471070750000003,0.0,0.0,0.28576666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2965333333333333,0.0,1.6124166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,0.0
2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08197390480000002,0.0,0.0,0.0,0.0,-0.44366666666666665,0.0,0.0,0.0701264672,0.0,0.0,0.0,0.0,0.0,2.354252535,0.0,0.0,0.0,2.7718884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0025333333333333,0.0,0.0,0.10013545459999999,0.0,0.0,2.2465622666666665,0.0,0.0,0.0,0.32393333333333335,0.0,0.0,-0.3269195775,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30666666666666664,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806875,0.0,0.0,0.0,0.0,0.0
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08197390480000002,0.0,0.0,0.0,0.0,-0.44366666666666665,0.0,0.0,0.0701264672,0.0,0.0,0.0,0.0,0.0,2.354252535,0.0,0.0,0.0,2.7718884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0025333333333333,0.0,0.0,0.10013545459999999,0.0,0.0,2.2657312653333332,0.0,0.0,0.0,0.32393333333333335,0.0,0.0,-0.3269195775,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31833333333333336,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806875,0.0,0.0,0.0,0.0,0.0
2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08199858933333333,0.0,0.0,0.0,0.0,-0.4543333333333333,0.0,0.0,0.0701264672,0.0,0.0,0.0,0.0,0.0,2.354252535,0.0,0.0,0.0,2.7720273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0060666666666667,0.0,0.0,0.10013545459999999,0.0,0.0,2.26443406,0.0,0.0,0.0,0.3187333333333333,0.0,0.0,-0.3269195775,0.0,0.0,0.2859333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3263333333333333,0.0,1.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08061776000000001,0.0,0.0,0.0,0.0,-0.4505,0.0,0.0,0.07090976666666667,0.0,0.0,0.0,0.0,0.0,2.384948008333333,0.0,0.0,0.0,2.7721662000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0023333333333333,0.0,0.0,0.1020954935,0.0,0.0,2.2671906213333335,0.0,0.0,0.0,0.31833333333333336,0.0,0.0,-0.33730707499999996,0.0,0.0,0.28676666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3062666666666667,0.0,1.61425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814375,0.0,0.0,0.0,0.0,0.0
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0807379664,0.0,0.0,0.0,0.0,-0.44483333333333336,0.0,0.0,0.07182435626666667,0.0,0.0,0.0,0.0,0.0,2.386447253333334,0.0,0.0,0.0,2.7721662000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0114,0.0,0.0,0.10304240213333335,0.0,0.0,2.268812128,0.0,0.0,0.0,0.3227333333333333,0.0,0.0,-0.32452960000000003,0.0,0.0,0.28733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.304,0.0,1.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091666666666667,0.0,0.0,0.0,0.0,0.0
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07864301119999999,0.0,0.0,0.0,0.0,-0.425,0.0,0.0,0.07295590693333333,0.0,0.0,0.0,0.0,0.0,2.3972761199999995,0.0,0.0,0.0,2.7723051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0208,0.0,0.0,0.10475845173333333,0.0,0.0,2.2712443879999995,0.0,0.0,0.0,0.32193333333333335,0.0,0.0,-0.31238566,0.0,0.0,0.2871666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32076666666666664,0.0,1.6159166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8141666666666667,0.0,0.0,0.0,0.0,0.0
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0796152984,0.0,0.0,0.0,0.0,-0.44633333333333336,0.0,0.0,0.07382860373333333,0.0,0.0,0.0,0.0,0.0,2.4174534133333334,0.0,0.0,0.0,2.7723051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0376,0.0,0.0,0.1056607872,0.0,0.0,2.2712443879999995,0.0,0.0,0.0,0.32193333333333335,0.0,0.0,-0.32206448,0.0,0.0,0.28876666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2912666666666667,0.0,1.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158333333333333,0.0,0.0,0.0,0.0,0.0
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08014554666666665,0.0,0.0,0.0,0.0,-0.44083333333333335,0.0,0.0,0.074978592,0.0,0.0,0.0,0.0,0.0,2.4236938500000003,0.0,0.0,0.0,2.7724439999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0380666666666667,0.0,0.0,0.106517598,0.0,0.0,2.292555108,0.0,0.0,0.0,0.319,0.0,0.0,-0.32035275,0.0,0.0,0.28859999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2980333333333333,0.0,1.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172916666666666,0.0,0.0,0.0,0.0,0.0
2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07936595360000001,0.0,0.0,0.0,0.0,-0.4415,0.0,0.0,0.07451161553333333,0.0,0.0,0.0,0.0,0.0,2.424147125833333,0.0,0.0,0.0,2.7725829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0269333333333333,0.0,0.0,0.10604146106666666,0.0,0.0,2.292555108,0.0,0.0,0.0,0.3148,0.0,0.0,-0.32014008000000005,0.0,0.0,0.28676666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30043333333333333,0.0,1.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820625,0.0,0.0,0.0,0.0,0.0
2011-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07868747400000001,0.0,0.0,0.0,0.0,-0.4435,0.0,0.0,0.07422550333333335,0.0,0.0,0.0,0.0,0.0,2.4226413866666667,0.0,0.0,0.0,2.7729995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0102,0.0,0.0,0.10487409053333334,0.0,0.0,2.292555108,0.0,0.0,0.0,0.31526666666666664,0.0,0.0,-0.31233993,0.0,0.0,0.2859333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27516666666666667,0.0,1.61725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235416666666666,0.0,0.0,0.0,0.0,0.0
2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07728443666666668,0.0,0.0,0.0,0.0,-0.43716666666666665,0.0,0.0,0.07343520519999999,0.0,0.0,0.0,0.0,0.0,2.4277765849999997,0.0,0.0,0.0,2.7729995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9876,0.0,0.0,0.1042004726,0.0,0.0,2.292555108,0.0,0.0,0.0,0.3122666666666667,0.0,0.0,-0.31479646499999997,0.0,0.0,0.28326666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26156666666666667,0.0,1.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285416666666666,0.0,0.0,0.0,0.0,0.0
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07795942506666666,0.0,0.0,0.0,0.0,-0.42683333333333334,0.0,0.0,0.0729531504,0.0,0.0,0.0,0.0,0.0,2.4201871199999996,0.0,0.0,0.0,2.7731385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9944,0.0,0.0,0.1045025904,0.0,0.0,2.33970176,0.0,0.0,0.0,0.3118666666666667,0.0,0.0,-0.31832892,0.0,0.0,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23886666666666667,0.0,1.6189166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82875,0.0,0.0,0.0,0.0,0.0
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07860529226666668,0.0,0.0,0.0,0.0,-0.43833333333333335,0.0,0.0,0.07211575893333333,0.0,0.0,0.0,0.0,0.0,2.369796996666667,0.0,0.0,0.0,2.7734162999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0021333333333333,0.0,0.0,0.10017257253333334,0.0,0.0,2.3320362239999994,0.0,0.0,0.0,0.3116,0.0,0.0,-0.33044208999999997,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,1.6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295833333333333,0.0,0.0,0.0,0.0,0.0
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07926774653333334,0.0,0.0,0.0,0.0,-0.43516666666666665,0.0,0.0,0.07125271500000001,0.0,0.0,0.0,0.0,0.0,2.3490195166666665,0.0,0.0,0.0,2.7734162999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0112666666666668,0.0,0.0,0.10006473933333333,0.0,0.0,2.3310413280000004,0.0,0.0,0.0,0.3122,0.0,0.0,-0.33150809999999997,0.0,0.0,0.2874333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25196666666666667,0.0,1.6184166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258333333333333,0.0,0.0,0.0,0.0,0.0
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07828575893333334,0.0,0.0,0.0,0.0,-0.41733333333333333,0.0,0.0,0.0722335887,0.0,0.0,0.0,0.0,0.0,2.3499965475000004,0.0,0.0,0.0,2.7734162999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0009333333333332,0.0,0.0,0.1007527668,0.0,0.0,2.3318704079999995,0.0,0.0,0.0,0.3101333333333333,0.0,0.0,-0.3298681575,0.0,0.0,0.2848333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26226666666666665,0.0,1.61925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829375,0.0,0.0,0.0,0.0,0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07789152,0.0,0.0,0.0,0.0,-0.42033333333333334,0.0,0.0,0.07124539906666666,0.0,0.0,0.0,0.0,0.0,2.3488216833333335,0.0,0.0,0.0,2.7735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0045333333333333,0.0,0.0,0.10016537813333333,0.0,0.0,2.335186728,0.0,0.0,0.0,0.3108,0.0,0.0,-0.32461445,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2254,0.0,1.6184166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8254166666666667,0.0,0.0,0.0,0.0,0.0
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0769995824,0.0,0.0,0.0,0.0,-0.418,0.0,0.0,0.07127472293333334,0.0,0.0,0.0,0.0,0.0,2.3341485333333334,0.0,0.0,0.0,2.7735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9957333333333334,0.0,0.0,0.0983479936,0.0,0.0,2.3155449719999996,0.0,0.0,0.0,0.308,0.0,0.0,-0.32694718,0.0,0.0,0.28326666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23416666666666666,0.0,1.6190833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295833333333333,0.0,0.0,0.0,0.0,0.0
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07763892066666667,0.0,0.0,0.0,0.0,-0.4236666666666667,0.0,0.0,0.06939944640000001,0.0,0.0,0.0,0.0,0.0,2.3154376200000004,0.0,0.0,0.0,2.7735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9937333333333334,0.0,0.0,0.097693212,0.0,0.0,2.31944888,0.0,0.0,0.0,0.30646666666666667,0.0,0.0,-0.3290247,0.0,0.0,0.2831666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305,0.0,1.6199166666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833125,0.0,0.0,0.0,0.0,0.0
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0779263452,0.0,0.0,0.0,0.0,-0.4355,0.0,0.0,0.0693157913,0.0,0.0,0.0,0.0,0.0,2.311703535,0.0,0.0,0.0,2.7735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9866666666666667,0.0,0.0,0.0970166812,0.0,0.0,2.315822165333333,0.0,0.0,0.0,0.3062666666666667,0.0,0.0,-0.33195864999999997,0.0,0.0,0.2834333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2274,0.0,1.62075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83625,0.0,0.0,0.0,0.0,0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07899698986666664,0.0,0.0,0.0,0.0,-0.4485,0.0,0.0,0.0692005622,0.0,0.0,0.0,0.0,0.0,2.3166354750000004,0.0,0.0,0.0,2.7732774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9972,0.0,0.0,0.09755943680000001,0.0,0.0,2.31324242,0.0,0.0,0.0,0.30606666666666665,0.0,0.0,-0.347937765,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22773333333333334,0.0,1.61925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314583333333333,0.0,0.0,0.0,0.0,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07952253866666666,0.0,0.0,0.0,0.0,-0.44133333333333336,0.0,0.0,0.06977787266666666,0.0,0.0,0.0,0.0,0.0,2.3267192,0.0,0.0,0.0,2.7735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9949333333333333,0.0,0.0,0.09829298266666667,0.0,0.0,2.31242008,0.0,0.0,0.0,0.30393333333333333,0.0,0.0,-0.35270559999999995,0.0,0.0,0.28583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2349,0.0,1.619416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308333333333333,0.0,0.0,0.0,0.0,0.0
